# ITD District 2 NextXDSegI repair table - derived by corridors.repair_links
# district: 2
# radius_m: 25.0
# max_bearing_delta_deg: 90.0
# require_same_bearing: True
# bearing_probe_m: 30.0
# n_segments: 3499
# n_null_next: 691
# n_fill: 448
# n_override: 16
# ambiguous_fill: 9
# ambiguous_override: 0
# skipped_off_subset: 49
# crs: EPSG:32611
# route_junction rows (ROADMAP Item 51): extents.route_junction_repairs on ITD route
#   membership - where a route turns off INRIX's link (the link is null or leaves every
#   route the segment carries) onto a head nothing in the route links into, starting on
#   the segment's second half within 20 m, turning <= 120 deg, milepost-consistent where
#   both lie on one SHS line. These cross XDGroups, unlike fill/override.
# n_route_junction: 14
segment,old_next,new_next,kind,gap_m,bearing_delta_deg,xdgroup,road_name,lanes
124729890,,124461814,fill,0.0,0.0162563908066317,298094,Walnut St,1.0
124735035,,124735036,fill,0.0,5.662995310445126,298072,Anderson Rd,1.0
124746118,,124710299,fill,0.0,0.0057397205714551,301855,Talmaks Rd,1.0
124752165,,124232628,fill,2.846221297386253e-07,4.4190239192913054,296300,Hill St,1.0
124753648,,124022484,fill,0.0,10.140489325618065,299974,Thorn Creek Rd,1.0
124755056,,385687320,fill,0.0,1.2895763127411328,297688,E 22nd St N,1.0
124755154,,124318915,fill,1.5832483768463135e-08,1.9047809976280237,301260,N Jackson St,1.0
124759302,,1236976234,fill,3.427053583825978e-07,0.0652717936843885,303498,Frontage Rd,1.0
124769313,,386054434,fill,0.0,0.3830756149858416,299285,5th St,1.066
124769348,,124334482,fill,1.920852810144424e-09,0.8545391226202241,304920,E 3rd St,1.0
124772187,,123975192,fill,1.862645149230957e-09,1.257822520996342,297985,20th St N,1.0
124775126,,124282284,fill,0.0,2.506389405917787,310232,N Main St,1.0
124779631,,771092961,fill,4.523904190128672e-05,1.2058148285014454,304915,G St,1.058
124781675,,124949614,fill,0.0,0.1219263580931055,296150,5th St,1.0
124782385,,124755056,fill,0.0,1.7829080985881944,297688,E 22nd St N,1.0
124787100,,124043141,fill,0.0,0.0382251311296499,300834,Walnut St,1.0
124792386,124066745,124089337,override,6.5192580223083504e-09,1.3124981152266173,302795,S Blake Ave,1.0
124797506,,386052684,fill,2.7939677238464355e-09,2.570161463596264,296716,20th St N,1.0
124801887,,124035826,fill,9.313225746154783e-10,0.8341666207547576,300471,5th St,1.105
124819466,,124232521,fill,2.0908192318671258e-06,0.1106577777728432,306260,Talmaks Rd,1.0
124831127,,124509152,fill,0.0243932951778276,1.0901722247058387,316270,S Mountain View Ext,1.0
124835530,,124339677,fill,0.0,16.601490432960873,309357,Syron Rd,1.0
124838201,,124679305,fill,1.862645149230957e-09,0.0402086492616149,306260,Talmaks Rd,1.0
124839339,,124272334,fill,3.725290298461914e-09,0.7980815732764768,299730,5th St,1.0
124845085,,124540508,fill,3.727908722986548e-08,0.7918427504195904,306759,,1.0
124845127,,124173521,fill,4.1480504286547494e-08,6.428417061011459,301257,Mill Rd,1.0
124846642,,124284049,fill,0.0,0.6783516810080528,310278,Hill St,1.0
124850412,,484498967,fill,0.0,9.356998294607678,301257,Mill Rd,1.0
124853699,,124017901,fill,2.9802322387695312e-08,1.9293387152796413,296716,20th St N,1.0
124866858,,124325204,fill,0.0,0.856051212466781,299979,N Jackson St,1.0
124871971,,124530801,fill,3.727908722986548e-08,0.7918427504195904,304139,,1.0
124873579,,124489904,fill,0.0,0.3568693763413648,297520,10th St,1.0
124880068,,124536203,fill,0.0,0.0048832486842229,300783,Pine St,1.0
124895470,,124787100,fill,0.0,0.0334635522998496,300834,Walnut St,1.0
124921835,,124107932,fill,1.1757947504520416e-08,0.3219442916697517,302047,6th Ave N,1.0
124926589,,124746118,fill,0.0,0.0034972929909713,301855,Talmaks Rd,1.0
124940052,,124222247,fill,1.9646271234125822e-08,2.215839275549854,296304,11th Ave,1.035
124945217,,124222273,fill,9.313225746154783e-10,0.84564097020899,306105,29th St,1.0
124949614,,124770913,fill,0.0,0.00715156985774,296150,5th St,1.0
124949775,,124642443,fill,0.0,0.2178732884739247,296300,Hill St,1.0
124955193,,125053893,fill,7.670505995180946e-05,0.3553188644270051,296497,Syron Rd,1.0
125013809,,123973037,fill,5.9371814131736755e-09,0.0104762146614234,297920,4th Ave,1.0
125022866,,125048657,fill,1.2320992789441575e-06,0.2284608750758252,299385,Frontage Rd,1.0
125048657,,124007447,fill,0.0,0.5809901051187296,299385,Frontage Rd,1.0
125154977,,124293554,fill,0.0,0.0048832486842229,305944,Pine St,1.0
125166099,,386048093,fill,0.0,41.58000649802861,296451,3rd Ave N,1.0
125176128,,124053061,fill,0.0,0.8548405841318925,301260,N Jackson St,1.0
125192319,,124487586,fill,1.1103755415877632,65.53516653163817,304685,Lenore Grade,1.0
125204859,,124661672,fill,9.158149681436827e-06,0.9962704353125104,306620,4th St,1.0
385666780,,124625725,fill,0.0399709934655583,0.3830756152081846,300471,5th St,1.105
385666833,,385687310,fill,0.0756537787024627,0.0736211764162249,306813,16th Ave,1.012
385668966,,124814613,fill,4.750258699781998e-09,55.919773628330006,306759,,1.0
385670200,,124455015,fill,0.0,87.13653762314155,299385,Frontage Rd,1.0
385682066,,124282546,fill,0.0,0.2746787337003411,310240,Snake River Grade,1.0
385682720,,124708423,fill,9.313225746154783e-10,0.2336224072068944,295875,18th St N,1.0
385682735,,771121588,fill,1.1794773895969617e-08,1.9864210911388227,300785,8th St,1.358
385682736,,385682735,fill,1.5456659386723533e-07,1.757925968181894,300785,8th St,1.358
385682744,,124258296,fill,0.0,0.5673398968537526,296304,11th Ave,1.035
385682746,,124772187,fill,3.725290298461914e-09,2.566551934886462,297985,20th St N,1.0
385685153,,124175123,fill,5.05971578231564e-09,0.7579655078759231,296458,5th St,1.0
385685207,,124184215,fill,0.0,0.7290943142840547,300910,Preston Ave,1.018
385686528,,124003484,fill,0.0,4.22438127367036,296091,W Taylor Ave,1.0
385687304,,124183064,fill,0.0,0.5151826234738337,306586,Stewart Ave,1.162
385687340,,123967027,fill,1.735218879163723e-06,1.3662244371400334,297681,S Jackson St,1.0
385688029,,1236941504,fill,1.2330139843903964e-06,2.630801547779839,2931869,ID-11,1.0
386047367,,1236919213,fill,0.0,2.4172058885105514,2931805,ID-11,1.0
386048074,,124661853,fill,3.725290298461914e-09,9.803228238070004e-06,296499,S Jackson St,1.0
386048112,,124348007,fill,0.0231579206289893,1.1142971058124544,300175,Preston Ave,1.0125
386048913,,124310476,fill,0.0,2.8432471689390866,297337,W Taylor Ave,1.0
386050318,,124016750,fill,1.7799080395684872e-08,0.0525223244172252,299730,5th St,1.0
386050707,,386047313,fill,0.0100235542924864,14.395552510901211,2946967,W D St,1.0
386052063,,386047314,fill,0.0,12.27179542329435,2946968,ID-8,1.0
386052425,1236944044,1236903394,override,0.0,3.025655099254152,324747,US Highway 12 E,3.0
386052676,,123933940,fill,0.6212942290776532,10.992845569672111,296452,Lenore Grade,1.0
386052695,,124345404,fill,0.0,7.019697698844169,312663,8th St,1.638
386052697,,386052695,fill,1.526333289117604e-07,1.7562378785611656,312663,8th St,1.638
386052709,,124226080,fill,0.0,0.4803594588552755,306105,29th St,1.0
386052713,,124284220,fill,5.4050851631692444e-08,1.0489795677535767,300027,18th St N,1.108
386052750,,429049124,fill,1.5832483768463135e-08,50.38514307584421,310284,Potlatch Way,1.0
386068726,,771102485,fill,0.0,3.391906565991292,302552,G St,1.045
386068735,,124057923,fill,0.0,0.1208109594821849,301491,16th Ave,1.032
386068763,,124282292,fill,0.0243311201611083,1.4922258465000766,306109,11th Ave,1.012
386068795,,386068735,fill,0.0756537787024627,0.0736211764162249,301491,16th Ave,1.032
429023091,1236976913,1236976899,override,0.0,0.9212545112366116,301294,US Highway 12,1.0
429023193,,1236993529,fill,3.952981635543901e-09,0.2309605665302001,2947068,W Main St,1.0
429023371,,429023369,fill,0.0,4.216580205972122,3766051,,1.0
429023590,,124742588,fill,3.35994068381983e-06,7.049445854147052,297916,Bryden Canyon Rd,2.0
429048497,,1236945639,fill,0.0,10.175067283829035,3766114,Levee Byp,1.098
429049122,124636636,429023590,override,2.0216804724264355e-05,1.7386270563434891,297916,Bryden Canyon Rd,1.889
429049125,,385682681,fill,1.6763806343078613e-08,50.319986856988464,298975,Potlatch Way,1.0
440947739,,385681040,fill,0.020049593560446,0.728926939601422,300175,Preston Ave,1.0
440949602,124949701,1236997564,override,0.0,88.58344033535752,2946992,5th St,1.0
440954321,,124042184,fill,0.0,2.3458244005404936,300785,8th St,1.358
440956902,,1236874036,fill,2.562267183950877e-07,17.687099384000987,3967196,505 Rd W,1.0
440956903,,1236874050,fill,0.0,16.671611943862274,3967197,505 Rd W,1.0
440959491,,124754979,fill,8.214104820993134e-07,16.771271705828667,327836,S Blaine St,1.0
440959492,,475094055,fill,0.0,19.670019529057328,322830,S Blaine St,1.0
448816122,448934020,448816125,override,0.0100133495726435,89.4468450677312,309749,Michigan Ave,1.0
448816124,,448816123,fill,0.0300144054394559,89.44607858870708,345709,ID-7,1.0
448894642,,124809525,fill,0.0,1.8905900418303645,327711,Meadow Creek Rd,1.0
448922680,,1236938730,fill,0.0,7.456940535990213,309183,ID-6,1.0
448922746,,475081402,fill,0.0,0.9309625005015788,4406449,Sanderson Ln,1.0
448924250,,1236884824,fill,0.0,3.552316527197746,4406777,9th St,1.099
448924254,1236988110,1236939120,override,20.343354098422974,52.7954708508652,297915,D St,2.0
448931014,,124054468,fill,0.0,1.3270764350740194,301313,16th St,1.0
448933256,,124052004,fill,0.0,15.579511840077773,301209,W 6th St,1.0
450192968,,1236893490,fill,0.0,7.096112758172467,297915,US Highway 12 E,2.0
450223686,,123924913,fill,0.0,14.15041960142969,296148,NS Hwy,1.0
450224831,,484502835,fill,0.0,17.646433357595015,303974,Mill Rd,1.0
475081490,,475098420,fill,2.242284763885472,34.17199296069123,310284,Potlatch Way,1.0
475081794,,124016724,fill,6.515016448249727e-07,37.06490653431925,296451,3rd Ave N,1.0
475084242,,448922745,fill,0.0,0.9322611325312664,4406448,Sanderson Ln,1.0
475089129,,124213094,fill,9.099796797710152e-07,0.8443544887314829,300175,Preston Ave,1.0
475090050,,475081797,fill,0.0,0.4898531381710427,5200752,Pathfinder Way,1.0
475093658,,440959491,fill,0.0,19.670019529057328,327836,S Blaine St,1.0
484492270,,124330330,fill,0.0,9.35753805484606,303974,Mill Rd,1.0
484495891,,450224832,fill,0.0,18.49658342599406,301257,Mill Rd,1.0
484498967,,484495891,fill,1.6960817478721522e-08,0.0008706740838135,301257,Mill Rd,1.0
484502835,,484492270,fill,1.6960817478721522e-08,0.0008706740838135,303974,Mill Rd,1.0
484511684,,124150170,fill,0.0,3.4069827576797707,305375,W 6th St,1.0
484512500,,484530252,fill,0.0,9.224715494331464,5200752,Pathfinder Way,1.0
484520362,,124845127,fill,2.7696788050452777e-06,1.110191030790645,301257,Mill Rd,1.0
484521187,,484510433,fill,3.017875918464078e-07,1.2439248214596432,303974,Mill Rd,1.0
484525934,,484512500,fill,2.7177430526187524e-09,0.4067559580672082,5200752,Pathfinder Way,1.0
484526635,,123973019,fill,3.483414889879489e-07,2.5489612548652474,297916,Bryden Canyon Rd,2.0
484528639,,484520362,fill,3.042322390262331e-07,1.2470697849271914,301257,Mill Rd,1.0
484530252,,475090050,fill,9.313225746154783e-10,0.6074352754718859,5200752,Pathfinder Way,1.0
484547365,,448933257,fill,0.0,1.4838884115686142,328502,W A St,1.0
771085423,,771085424,fill,0.0,9.242726640400065,5487630,,1.0
771085838,,771085839,fill,0.0,2.138817018378006,5487929,,1.0
771092959,,771121463,fill,6.455901389075157e-08,0.5291955396241121,302047,6th Ave N,1.0
771092960,,124269342,fill,2.4340202793342344e-06,1.5795293779083297,307375,6th Ave N,1.0
771092961,,771102073,fill,1.0979691868914432e-06,0.0005595663049859,304915,G St,1.058
771092962,,124522568,fill,4.5241284471678414e-05,1.206202656045548,302552,G St,1.045
771092963,,771110147,fill,1.339438860298882e-06,0.1288342074824413,304915,G St,1.058
771092964,,771102074,fill,1.693495351177845e-07,1.1938984151208274,302552,G St,1.045
771092967,,771122386,fill,6.448872960252088e-08,0.0012751422212318,296451,3rd Ave N,1.0
771092971,,124018068,fill,0.0,0.1951835328796392,296451,3rd Ave N,1.0
771092977,,771104215,fill,0.0,1.706987666149928,306105,29th St,1.016
771093002,,124518213,fill,1.224724596612151e-07,0.3402782339212535,312276,E Lewis St,1.0
771102068,,771102466,fill,1.6284808381685565e-06,0.2451681083705068,304915,G St,1.058
771102069,,771110148,fill,2.1424037402471257e-06,0.1449035518029404,302552,G St,1.045
771102073,,771092963,fill,1.7529797358906e-07,1.194721921233338,304915,G St,1.058
771102074,,771092962,fill,1.123948935935301e-06,0.0005595245979748,302552,G St,1.045
771102466,,771102484,fill,0.0,0.1040599179894457,304915,G St,1.058
771102484,,385666843,fill,0.0039240314332876,3.391906585802701,304915,G St,1.058
771102485,,771102467,fill,0.0,0.1039702880179334,302552,G St,1.045
771104215,,1626526582,fill,5.7741999626159675e-08,0.0039513641420398,306105,29th St,1.0
771110148,,771092964,fill,1.3455808470245038e-06,0.1288778216870127,302552,G St,1.045
771121463,,124329999,fill,3.71481638532338e-08,0.6624630528077091,302047,6th Ave N,1.0
771121464,,771092960,fill,6.455901389075157e-08,0.5291955396241406,307375,6th Ave N,1.0
771121505,,124338651,fill,3.725290298461914e-09,0.4240803280374621,312422,16th St,1.0
771121506,,771121507,fill,0.0,3.801197550501456e-06,301313,16th St,1.0
771121508,,771121505,fill,0.0,3.8011975789231656e-06,312422,16th St,1.0
771122369,,771093002,fill,0.0,0.3069809999191193,312276,E Lewis St,1.0
771122386,,771092971,fill,9.606276413871609e-08,7.264699456918549,296451,3rd Ave N,1.0
1236884838,,448924251,fill,0.0,3.5523165271977746,4406778,9th St,1.111
1236904463,450192971,450192972,override,0.0,5.171582242076198,297915,US Highway 12,2.095666666666667
1236909015,,386052063,fill,0.1898846760412462,6.582513603414753,2946968,ID-8,1.0
1236911996,,1236912022,fill,1.7686512644072683e-05,0.4793347025095613,2931713,Highway 8,1.0
1236912022,,1236912053,fill,3.773725797407303e-05,10.383851817656648,2931713,Highway 8,1.0
1236912035,,1236912009,fill,1.7677232017320175e-05,0.479112588329599,2946968,Highway 8,1.0
1236912067,,1236912035,fill,3.778002841962632e-05,10.383851828724572,2946968,Highway 8,1.0
1236912206,,1236912379,fill,6.902921490607314e-06,1.6522868716805874,2946968,ID-8,1.0
1236912334,,1236912364,fill,1.6504823051725578e-06,1.0739025222891885,2931713,ID-8,1.0
1236912364,,1236912410,fill,6.902921490607314e-06,1.6522868716805874,2931713,ID-8,1.0
1236912379,,1236912348,fill,1.6504823051725578e-06,1.0739025222891885,2946968,ID-8,1.0
1236919169,,1236919140,fill,0.972135256814284,0.121345195964011,2931869,ID-11,1.0
1236919229,,385688029,fill,0.0,2.417205888510523,2931869,ID-11,1.0
1236923777,,1236873927,fill,5.47159396459688e-05,0.5706167905482857,3967196,505 Rd W,1.034
1236926240,1236964416,1236940290,override,0.0,87.53037452192247,3765998,W Main St,1.0
1236938929,,1236911013,fill,0.0,7.45648534299886,2947187,ID-6,1.0
1236940306,,448909950,fill,0.0,87.53037452192245,3765997,US-95-BR,1.0
1236941501,1236875922,386047367,override,1.2330139843903964e-06,2.630801547779839,2931805,ID-11,1.0
1236943767,,124727928,fill,0.0,0.0727137441645595,305948,4th St,1.0
1236945649,,429050341,fill,0.0,10.184651896168418,3766115,Levee Byp,1.0
1236946313,,450224823,fill,2.5398725649372307,89.37908978985848,304149,US Highway 195 Acc,1.0
1236961000,484497036,1236938341,override,0.1403225225661379,5.630943539574389,317166,US-12,1.046
1236970734,124180576,1236970760,override,3.305143006324106e-06,6.627476375459253,2931634,Gifford Reubens Rd,1.0
1236970772,,1236970747,fill,3.328719726986841e-06,6.632801437513933,2931630,Gifford Reubens Rd,1.0
1236976234,,124105669,fill,6.258074544396699e-07,0.2824818269399998,303498,Frontage Rd,1.0
1236997550,,440949601,fill,0.0,88.58344033535757,2931894,Pine St,1.0
1626526582,,124666001,fill,0.326606212379132,0.2101523613494578,306105,29th St,1.0
1626574195,,124222472,fill,0.0,0.7406276400193406,308064,S Blaine St,1.0
1626574196,,1626574197,fill,2.7939677238464355e-09,10.70811060393686,299798,S Blaine St,1.0
1626574198,,1626574195,fill,3.725290298461914e-09,10.712346372423468,308064,S Blaine St,1.0
124181096,,450223686,route_junction,0.0,1.0,296148,Old North South Hwy,1.0
124520512,,1236940006,route_junction,11.1,9.0,301294,Gilbert Grade,1.0
124874246,,450223687,route_junction,0.0,3.0,4983634,ID-128 W,1.0
386047314,,1236950658,route_junction,0.0,86.0,299969,ID-8,1.0
448816128,448931166,475112129,route_junction,11.7,86.0,324747,Levee Byp,1.092
450223687,,124225154,route_junction,0.0,1.0,308147,ID-128 W,1.0
475111707,1236892701,448816127,route_junction,0.0,87.0,3766114,Main St,3.0
1236938730,,484503447,route_junction,0.0,86.0,305180,ID-6,1.0
1236945663,,1236944457,route_junction,0.0,0.0,297915,US Highway 95 N,1.0
1236948311,1236931517,1236945649,route_junction,0.0,103.0,3766115,Snake River Ave,1.028
1236950479,,1236944536,route_junction,0.0,96.0,296498,ID-3,1.0
1236962743,,124181096,route_junction,0.6,115.0,306492,ID-128 W,1.124
1236966046,385666846,124121437,route_junction,0.0,68.0,304149,ID-8,1.0614
1236966310,429023090,1236938354,route_junction,0.0,0.0,2931710,US Highway 95,2.0
