# ITD District 3 NextXDSegI repair table - derived by corridors.repair_links, NOT hand-typed.
# generated: 2026-09-18 (ROADMAP Item 38, DESIGN_HISTORY Session 47)
# network: USA_Idaho_shapefile.zip, the 16105 segments of the ten District 3 counties
# rule: a candidate must start within radius_m of this segment's end, stay inside the
#   segment's own XDGroup (XD's carriageway key), carry the same cardinal Bearing, turn no
#   more than max_bearing_delta_deg at the junction (measured over bearing_probe_m of local
#   geometry, not the chord), and be the ONLY candidate that qualifies. Two candidates is an
#   ambiguity and stays a break. A link that leaves the subset is left alone: that is the edge
#   of the extract, not a defect.
# radius_m: 25.0
# max_bearing_delta_deg: 90.0
# require_same_bearing: True
# bearing_probe_m: 30.0
# n_segments: 16105
# n_null_next: 8499
# n_fill: 6090
# n_override: 66
# ambiguous_fill: 267
# ambiguous_override: 0
# skipped_off_subset: 96
# kind=fill: NextXDSegI was null - the network asserted nothing and this completes it.
# kind=override: NextXDSegI pointed OUT of the segment's own XDGroup (a ramp, a cross street,
#   a parallel facility of the same name) and is replaced by the same-carriageway continuation.
#   This class rewrites an assertion XD made and is the class to review: 66 rows.
segment,old_next,new_next,kind,gap_m,bearing_delta_deg,xdgroup,road_name,lanes
117719431,,118013688,fill,4.9252487178275815e-08,0.0623107234841882,43849,E McKinley St,1.047
117719515,,117783739,fill,0.0,0.11380693681289245,43852,N Wildwood Ln,1.0
117719516,,118040203,fill,0.0,0.12294319250327135,43853,W Union St,1.0
117719517,,1058066176,fill,0.2796742671574042,0.2244908344496821,43854,S Grant Ave,1.0
117719762,,117723550,fill,1.641456037759781e-08,0.05341086682170726,43859,Linden Rd,1.0
117720654,,428981181,fill,3.476741588609204e-07,19.76655682612457,43868,,1.0
117720670,,383812203,fill,0.0,0.40411328995168105,43704,Sunnyridge Rd,1.143
117720774,,117873978,fill,1.4994582679132954e-07,1.3618595135911846,43871,W Garfield St,1.0
117721512,,117657572,fill,0.1898580734147931,23.291131662289388,42656,Burnt Log Rd,1.0
117722331,,119663013,fill,0.0,0.30983477247113456,43913,N Nola Rd,1.0
117723083,,117950596,fill,1.862645149230957e-09,0.6018251249823265,41977,Batt Corner Rd,1.0
117723105,,117779687,fill,6.367918103933334e-08,0.17225204531365534,41749,W Iowa Ave,1.0
117723210,,117678565,fill,5.813073872131255e-07,6.855670694213757,43071,W Boise Hills Dr,1.0
117723443,,117918083,fill,0.0,19.933925791019448,43930,E Hard Rock Dr,1.0
117723455,,117829054,fill,9.313225746154785e-10,0.01084477383255944,41357,S Phillippi St,1.0
117723505,,119075624,fill,9.946209255366535e-08,16.736987267527354,43940,W Southerland Dr,1.0
117723510,,117822340,fill,0.0,0.4326216317355147,43168,Allendale Rd,1.0
117723517,,117921162,fill,0.0,1.1669327576719297,43943,N 39th St,1.0
117723539,,117985338,fill,3.079003701883655e-08,0.07686297928032104,43188,W Targee St,1.0
117723545,,117973705,fill,0.0,0.2771574630203304,43945,S Gourley St,1.0
117723548,,117820964,fill,0.0,0.102881791174525,43946,W Good St,1.0
117723550,,119299101,fill,0.0,0.035015108416644125,43859,Linden Rd,1.0
117723585,,383822416,fill,0.0,0.0758519959296109,41977,Batt Corner Rd,1.0
117723586,,117644593,fill,0.0,1.2064324348092157,42439,W 6th St,1.0
117723992,,119289212,fill,9.69671875572576e-07,13.125224077513508,43955,W Riverside Dr,1.02
